code,x,y,pattern,iteration
01110101,01011001,0.78125,0.34375,0,5
01110100,01011011,0.84375,0.375,0,4
01110101,01011010,0.8125,0.34375,0,4
01110101,01011011,0.84375,0.34375,0,4
01110110,01011001,0.78125,0.3125,0,5
01110111,01011000,0.75,0.28125,0,5
01110111,01011001,0.78125,0.28125,0,5
01110110,01011011,0.84375,0.3125,0,4
01110111,01011010,0.8125,0.28125,0,4
01110111,01011011,0.84375,0.28125,0,4
0111010,0101111,0.9375,0.375,0,4
0111011,0101110,0.875,0.3125,0,4
0111011,0101111,0.9375,0.3125,0,4
01110100,01011101,0.90625,0.375,0,4
01110101,01011100,0.875,0.34375,0,4
01110101,01011101,0.90625,0.34375,0,4
01110100,01011111,0.96875,0.375,0,4
01110101,01011110,0.9375,0.34375,0,4
01110101,01011111,0.96875,0.34375,0,4
01110110,01011101,0.90625,0.3125,0,4
01110111,01011100,0.875,0.28125,0,4
01110111,01011101,0.90625,0.28125,0,4
01110110,01011111,0.96875,0.3125,0,4
01110111,01011110,0.9375,0.28125,0,4
01110111,01011111,0.96875,0.28125,0,4
011110,010101,0.625,0.25,0,5
011111,010100,0.5,0.125,0,7
011111,010101,0.625,0.125,0,5
0111100,0101001,0.5625,0.25,0,6
0111101,0101000,0.5,0.1875,0,7
0111101,0101001,0.5625,0.1875,0,6
01111000,01010001,0.53125,0.25,0,6
01111001,01010000,0.5,0.21875,0,7
01111001,01010001,0.53125,0.21875,0,6
01111000,01010011,0.59375,0.25,0,6
01111001,01010010,0.5625,0.21875,0,6
01111001,01010011,0.59375,0.21875,0,6
01111010,01010001,0.53125,0.1875,0,6
01111011,01010000,0.5,0.15625,0,7
01111011,01010001,0.53125,0.15625,0,6
01111010,01010011,0.59375,0.1875,0,6
01111011,01010010,0.5625,0.15625,0,6
01111011,01010011,0.59375,0.15625,0,6
0111100,0101011,0.6875,0.25,0,5
0111101,0101010,0.625,0.1875,0,5
0111101,0101011,0.6875,0.1875,0,5
01111000,01010101,0.65625,0.25,0,5
01111001,01010100,0.625,0.21875,0,5
01111001,01010101,0.65625,0.21875,0,5
01111000,01010111,0.71875,0.25,0,5
01111001,01010110,0.6875,0.21875,0,5
01111001,01010111,0.71875,0.21875,0,5
01111010,01010101,0.65625,0.1875,0,5
01111011,01010100,0.625,0.15625,0,5
01111011,01010101,0.65625,0.15625,0,5
01111010,01010111,0.71875,0.1875,0,5
01111011,01010110,0.6875,0.15625,0,5
01111011,01010111,0.71875,0.15625,0,5
0111110,0101001,0.5625,0.125,0,6
0111111,0101000,0.5,0.0625,0,7
0111111,0101001,0.5625,0.0625,0,6
01111100,01010001,0.53125,0.125,0,6
01111101,01010000,0.5,0.09375,0,7
01111101,01010001,0.53125,0.09375,0,6
01111100,01010011,0.59375,0.125,0,6
01111101,01010010,0.5625,0.09375,0,6
01111101,01010011,0.59375,0.09375,0,6
01111110,01010001,0.53125,0.0625,0,6
01111111,01010000,0.5,0.03125,0,6
01111111,01010001,0.53125,0.03125,0,6
01111110,01010011,0.59375,0.0625,0,6
01111111,01010010,0.5625,0.03125,0,6
01111111,01010011,0.59375,0.03125,0,6
0111110,0101011,0.6875,0.125,0,5
0111111,0101010,0.625,0.0625,0,5
0111111,0101011,0.6875,0.0625,0,5
01111100,01010101,0.65625,0.125,0,5
01111101,01010100,0.625,0.09375,0,5
01111101,01010101,0.65625,0.09375,0,5
01111100,01010111,0.71875,0.125,0,5
01111101,01010110,0.6875,0.09375,0,5
01111101,01010111,0.71875,0.09375,0,5
01111110,01010101,0.65625,0.0625,0,5
01111111,01010100,0.625,0.03125,0,5
01111111,01010101,0.65625,0.03125,0,5
01111110,01010111,0.71875,0.0625,0,5
01111111,01010110,0.6875,0.03125,0,5
01111111,01010111,0.71875,0.03125,0,5
011110,010111,0.875,0.25,0,4
011111,010110,0.75,0.125,0,5
011111,010111,0.875,0.125,0,4
0111100,0101101,0.8125,0.25,0,4
0111101,0101100,0.75,0.1875,0,5
0111101,0101101,0.8125,0.1875,0,4
01111000,01011001,0.78125,0.25,0,5
01111001,01011000,0.75,0.21875,0,5
01111001,01011001,0.78125,0.21875,0,5
01111000,01011011,0.84375,0.25,0,4
01111001,01011010,0.8125,0.21875,0,4
01111001,01011011,0.84375,0.21875,0,4
01111010,01011001,0.78125,0.1875,0,5
01111011,01011000,0.75,0.15625,0,5
01111011,01011001,0.78125,0.15625,0,5
01111010,01011011,0.84375,0.1875,0,4
01111011,01011010,0.8125,0.15625,0,5
01111011,01011011,0.84375,0.15625,0,4
0111100,0101111,0.9375,0.25,0,4
0111101,0101110,0.875,0.1875,0,4
0111101,0101111,0.9375,0.1875,0,4
01111000,01011101,0.90625,0.25,0,4
01111001,01011100,0.875,0.21875,0,4
01111001,01011101,0.90625,0.21875,0,4
01111000,01011111,0.96875,0.25,0,4
01111001,01011110,0.9375,0.21875,0,4
01111001,01011111,0.96875,0.21875,0,4
01111010,01011101,0.90625,0.1875,0,4
01111011,01011100,0.875,0.15625,0,4
01111011,01011101,0.90625,0.15625,0,4
01111010,01011111,0.96875,0.1875,0,4
01111011,01011110,0.9375,0.15625,0,4
01111011,01011111,0.96875,0.15625,0,4
0111110,0101101,0.8125,0.125,0,5
0111111,0101100,0.75,0.0625,0,5
0111111,0101101,0.8125,0.0625,0,5
01111100,01011001,0.78125,0.125,0,5
01111101,01011000,0.75,0.09375,0,5
01111101,01011001,0.78125,0.09375,0,5
01111100,01011011,0.84375,0.125,0,4
01111101,01011010,0.8125,0.09375,0,5
01111101,01011011,0.84375,0.09375,0,4
01111110,01011001,0.78125,0.0625,0,5
01111111,01011000,0.75,0.03125,0,5
01111111,01011001,0.78125,0.03125,0,5
01111110,01011011,0.84375,0.0625,0,4
01111111,01011010,0.8125,0.03125,0,5
01111111,01011011,0.84375,0.03125,0,4
0111110,0101111,0.9375,0.125,0,4
0111111,0101110,0.875,0.0625,0,4
0111111,0101111,0.9375,0.0625,0,4
01111100,01011101,0.90625,0.125,0,4
01111101,01011100,0.875,0.09375,0,4
01111101,01011101,0.90625,0.09375,0,4
01111100,01011111,0.96875,0.125,0,4
01111101,01011110,0.9375,0.09375,0,4
01111101,01011111,0.96875,0.09375,0,4
01111110,01011101,0.90625,0.0625,0,4
01111111,01011100,0.875,0.03125,0,4
01111111,01011101,0.90625,0.03125,0,4
01111110,01011111,0.96875,0.0625,0,4
01111111,01011110,0.9375,0.03125,0,4
01111111,01011111,0.96875,0.03125,0,4
0110,0111,1.5,1,0,3
0111,0110,1,0.5,0,4
0111,0111,1.5,0.5,0,3
01100,01101,1.25,1,0,3
01101,01100,1,0.75,0,4
01101,01101,1.25,0.75,0,3
011000,011001,1.125,1,0,3
011001,011000,1,0.875,0,4
011001,011001,1.125,0.875,0,3
0110000,0110001,1.0625,1,0,3
0110001,0110000,1,0.9375,0,4
0110001,0110001,1.0625,0.9375,0,3
01100000,01100001,1.03125,1,0,3
01100001,01100000,1,0.96875,0,4
01100001,01100001,1.03125,0.96875,0,3
01100000,01100011,1.09375,1,0,3
01100001,01100010,1.0625,0.96875,0,3
01100001,01100011,1.09375,0.96875,0,3
01100010,01100001,1.03125,0.9375,0,4
01100011,01100000,1,0.90625,0,4
01100011,01100001,1.03125,0.90625,0,4
01100010,01100011,1.09375,0.9375,0,3
01100011,01100010,1.0625,0.90625,0,3
01100011,01100011,1.09375,0.90625,0,3
0110000,0110011,1.1875,1,0,3
0110001,0110010,1.125,0.9375,0,3
0110001,0110011,1.1875,0.9375,0,3
01100000,01100101,1.15625,1,0,3
01100001,01100100,1.125,0.96875,0,3
01100001,01100101,1.15625,0.96875,0,3
01100000,01100111,1.21875,1,0,3
01100001,01100110,1.1875,0.96875,0,3
01100001,01100111,1.21875,0.96875,0,3
01100010,01100101,1.15625,0.9375,0,3
01100011,01100100,1.125,0.90625,0,3
01100011,01100101,1.15625,0.90625,0,3
01100010,01100111,1.21875,0.9375,0,3
01100011,01100110,1.1875,0.90625,0,3
01100011,01100111,1.21875,0.90625,0,3
0110010,0110001,1.0625,0.875,0,4
0110011,0110000,1,0.8125,0,4
0110011,0110001,1.0625,0.8125,0,4
01100100,01100001,1.03125,0.875,0,4
01100101,01100000,1,0.84375,0,4
01100101,01100001,1.03125,0.84375,0,4
01100100,01100011,1.09375,0.875,0,3
01100101,01100010,1.0625,0.84375,0,4
01100101,01100011,1.09375,0.84375,0,3
01100110,01100001,1.03125,0.8125,0,4
01100111,01100000,1,0.78125,0,4
01100111,01100001,1.03125,0.78125,0,4
01100110,01100011,1.09375,0.8125,0,4
01100111,01100010,1.0625,0.78125,0,4
01100111,01100011,1.09375,0.78125,0,4
0110010,0110011,1.1875,0.875,0,3
0110011,0110010,1.125,0.8125,0,3
0110011,0110011,1.1875,0.8125,0,3
01100100,01100101,1.15625,0.875,0,3
01100101,01100100,1.125,0.84375,0,3
01100101,01100101,1.15625,0.84375,0,3
01100100,01100111,1.21875,0.875,0,3
01100101,01100110,1.1875,0.84375,0,3
01100101,01100111,1.21875,0.84375,0,3
01100110,01100101,1.15625,0.8125,0,3
01100111,01100100,1.125,0.78125,0,3
01100111,01100101,1.15625,0.78125,0,3
01100110,01100111,1.21875,0.8125,0,3
01100111,01100110,1.1875,0.78125,0,3
01100111,01100111,1.21875,0.78125,0,3
011000,011011,1.375,1,0,3
011001,011010,1.25,0.875,0,3
011001,011011,1.375,0.875,0,3
0110000,0110101,1.3125,1,0,3
0110001,0110100,1.25,0.9375,0,3
0110001,0110101,1.3125,0.9375,0,3
01100000,01101001,1.28125,1,0,3
01100001,01101000,1.25,0.96875,0,3
01100001,01101001,1.28125,0.96875,0,3
01100000,01101011,1.34375,1,0,3
01100001,01101010,1.3125,0.96875,0,3
01100001,01101011,1.34375,0.96875,0,3
01100010,01101001,1.28125,0.9375,0,3
01100011,01101000,1.25,0.90625,0,3
01100011,01101001,1.28125,0.90625,0,3
01100010,01101011,1.34375,0.9375,0,3
01100011,01101010,1.3125,0.90625,0,3
01100011,01101011,1.34375,0.90625,0,3
0110000,0110111,1.4375,1,0,3
0110001,0110110,1.375,0.9375,0,3
0110001,0110111,1.4375,0.9375,0,3
01100000,01101101,1.40625,1,0,3
01100001,01101100,1.375,0.96875,0,3
01100001,01101101,1.40625,0.96875,0,3
01100000,01101111,1.46875,1,0,3
01100001,01101110,1.4375,0.96875,0,3
01100001,01101111,1.46875,0.96875,0,3
01100010,01101101,1.40625,0.9375,0,3
01100011,01101100,1.375,0.90625,0,3
01100011,01101101,1.40625,0.90625,0,3
01100010,01101111,1.46875,0.9375,0,3
01100011,01101110,1.4375,0.90625,0,3
01100011,01101111,1.46875,0.90625,0,3
0110010,0110101,1.3125,0.875,0,3
0110011,0110100,1.25,0.8125,0,3
0110011,0110101,1.3125,0.8125,0,3
01100100,01101001,1.28125,0.875,0,3
01100101,01101000,1.25,0.84375,0,3
01100101,01101001,1.28125,0.84375,0,3
01100100,01101011,1.34375,0.875,0,3
01100101,01101010,1.3125,0.84375,0,3
01100101,01101011,1.34375,0.84375,0,3
01100110,01101001,1.28125,0.8125,0,3
01100111,01101000,1.25,0.78125,0,3
01100111,01101001,1.28125,0.78125,0,3
01100110,01101011,1.34375,0.8125,0,3
01100111,01101010,1.3125,0.78125,0,3
01100111,01101011,1.34375,0.78125,0,3
0110010,0110111,1.4375,0.875,0,3
0110011,0110110,1.375,0.8125,0,3
0110011,0110111,1.4375,0.8125,0,3
01100100,01101101,1.40625,0.875,0,3
01100101,01101100,1.375,0.84375,0,3
01100101,01101101,1.40625,0.84375,0,3
01100100,01101111,1.46875,0.875,0,3
01100101,01101110,1.4375,0.84375,0,3
01100101,01101111,1.46875,0.84375,0,3
01100110,01101101,1.40625,0.8125,0,3
01100111,01101100,1.375,0.78125,0,3
01100111,01101101,1.40625,0.78125,0,3
01100110,01101111,1.46875,0.8125,0,3
01100111,01101110,1.4375,0.78125,0,3
01100111,01101111,1.46875,0.78125,0,3
011010,011001,1.125,0.75,0,4
011011,011000,1,0.625,0,4
011011,011001,1.125,0.625,0,4
0110100,0110001,1.0625,0.75,0,4
0110101,0110000,1,0.6875,0,4
0110101,0110001,1.0625,0.6875,0,4
01101000,01100001,1.03125,0.75,0,4
01101001,01100000,1,0.71875,0,4
01101001,01100001,1.03125,0.71875,0,4
01101000,01100011,1.09375,0.75,0,4
01101001,01100010,1.0625,0.71875,0,4
01101001,01100011,1.09375,0.71875,0,4
01101010,01100001,1.03125,0.6875,0,4
01101011,01100000,1,0.65625,0,4
01101011,01100001,1.03125,0.65625,0,4
01101010,01100011,1.09375,0.6875,0,4
01101011,01100010,1.0625,0.65625,0,4
01101011,01100011,1.09375,0.65625,0,4
0110100,0110011,1.1875,0.75,0,3
0110101,0110010,1.125,0.6875,0,4
0110101,0110011,1.1875,0.6875,0,3
01101000,01100101,1.15625,0.75,0,3
01101001,01100100,1.125,0.71875,0,4
01101001,01100101,1.15625,0.71875,0,3
01101000,01100111,1.21875,0.75,0,3
01101001,01100110,1.1875,0.71875,0,3
01101001,01100111,1.21875,0.71875,0,3
01101010,01100101,1.15625,0.6875,0,4
01101011,01100100,1.125,0.65625,0,4
01101011,01100101,1.15625,0.65625,0,4
01101010,01100111,1.21875,0.6875,0,3
01101011,01100110,1.1875,0.65625,0,3
01101011,01100111,1.21875,0.65625,0,3
0110110,0110001,1.0625,0.625,0,4
0110111,0110000,1,0.5625,0,4
0110111,0110001,1.0625,0.5625,0,4
01101100,01100001,1.03125,0.625,0,4
01101101,01100000,1,0.59375,0,4
01101101,01100001,1.03125,0.59375,0,4
01101100,01100011,1.09375,0.625,0,4
01101101,01100010,1.0625,0.59375,0,4
01101101,01100011,1.09375,0.59375,0,4
01101110,01100001,1.03125,0.5625,0,4
01101111,01100000,1,0.53125,0,4
01101111,01100001,1.03125,0.53125,0,4
01101110,01100011,1.09375,0.5625,0,4
01101111,01100010,1.0625,0.53125,0,4
01101111,01100011,1.09375,0.53125,0,4
0110110,0110011,1.1875,0.625,0,3
0110111,0110010,1.125,0.5625,0,4
0110111,0110011,1.1875,0.5625,0,4
01101100,01100101,1.15625,0.625,0,4
01101101,01100100,1.125,0.59375,0,4
01101101,01100101,1.15625,0.59375,0,4
01101100,01100111,1.21875,0.625,0,3
01101101,01100110,1.1875,0.59375,0,4
01101101,01100111,1.21875,0.59375,0,3
01101110,01100101,1.15625,0.5625,0,4
01101111,01100100,1.125,0.53125,0,4
01101111,01100101,1.15625,0.53125,0,4
01101110,01100111,1.21875,0.5625,0,3
01101111,01100110,1.1875,0.53125,0,4
01101111,01100111,1.21875,0.53125,0,3
011010,011011,1.375,0.75,0,3
011011,011010,1.25,0.625,0,3
011011,011011,1.375,0.625,0,3
0110100,0110101,1.3125,0.75,0,3
0110101,0110100,1.25,0.6875,0,3
0110101,0110101,1.3125,0.6875,0,3
01101000,01101001,1.28125,0.75,0,3
01101001,01101000,1.25,0.71875,0,3
01101001,01101001,1.28125,0.71875,0,3
01101000,01101011,1.34375,0.75,0,3
01101001,01101010,1.3125,0.71875,0,3
01101001,01101011,1.34375,0.71875,0,3
01101010,01101001,1.28125,0.6875,0,3
01101011,01101000,1.25,0.65625,0,3
01101011,01101001,1.28125,0.65625,0,3
01101010,01101011,1.34375,0.6875,0,3
01101011,01101010,1.3125,0.65625,0,3
01101011,01101011,1.34375,0.65625,0,3
0110100,0110111,1.4375,0.75,0,3
0110101,0110110,1.375,0.6875,0,3
0110101,0110111,1.4375,0.6875,0,3
01101000,01101101,1.40625,0.75,0,3
01101001,01101100,1.375,0.71875,0,3
01101001,01101101,1.40625,0.71875,0,3
01101000,01101111,1.46875,0.75,0,3
01101001,01101110,1.4375,0.71875,0,3
01101001,01101111,1.46875,0.71875,0,3
01101010,01101101,1.40625,0.6875,0,3
01101011,01101100,1.375,0.65625,0,3
01101011,01101101,1.40625,0.65625,0,3
01101010,01101111,1.46875,0.6875,0,3
01101011,01101110,1.4375,0.65625,0,3
01101011,01101111,1.46875,0.65625,0,3
0110110,0110101,1.3125,0.625,0,3
0110111,0110100,1.25,0.5625,0,3
0110111,0110101,1.3125,0.5625,0,3
01101100,01101001,1.28125,0.625,0,3
01101101,01101000,1.25,0.59375,0,3
01101101,01101001,1.28125,0.59375,0,3
01101100,01101011,1.34375,0.625,0,3
01101101,01101010,1.3125,0.59375,0,3
01101101,01101011,1.34375,0.59375,0,3
01101110,01101001,1.28125,0.5625,0,3
01101111,01101000,1.25,0.53125,0,3
01101111,01101001,1.28125,0.53125,0,3
01101110,01101011,1.34375,0.5625,0,3
01101111,01101010,1.3125,0.53125,0,3
01101111,01101011,1.34375,0.53125,0,3
0110110,0110111,1.4375,0.625,0,3
0110111,0110110,1.375,0.5625,0,3
0110111,0110111,1.4375,0.5625,0,3
01101100,01101101,1.40625,0.625,0,3
01101101,01101100,1.375,0.59375,0,3
01101101,01101101,1.40625,0.59375,0,3
01101100,01101111,1.46875,0.625,0,3
01101101,01101110,1.4375,0.59375,0,3
01101101,01101111,1.46875,0.59375,0,3
01101110,01101101,1.40625,0.5625,0,3
01101111,01101100,1.375,0.53125,0,3
01101111,01101101,1.40625,0.53125,0,3
01101110,01101111,1.46875,0.5625,0,3
01101111,01101110,1.4375,0.53125,0,3
01101111,01101111,1.46875,0.53125,0,3
01100,01111,1.75,1,0,3
01101,01110,1.5,0.75,0,3
01101,01111,1.75,0.75,0,3
011000,011101,1.625,1,0,3
011001,011100,1.5,0.875,0,3
011001,011101,1.625,0.875,0,3
0110000,0111001,1.5625,1,0,3
0110001,0111000,1.5,0.9375,0,3
0110001,0111001,1.5625,0.9375,0,3
01100000,01110001,1.53125,1,0,3
01100001,01110000,1.5,0.96875,0,3
01100001,01110001,1.53125,0.96875,0,3
01100000,01110011,1.59375,1,0,3
01100001,01110010,1.5625,0.96875,0,3
01100001,01110011,1.59375,0.96875,0,3
01100010,01110001,1.53125,0.9375,0,3
01100011,01110000,1.5,0.90625,0,3
01100011,01110001,1.53125,0.90625,0,3
01100010,01110011,1.59375,0.9375,0,3
01100011,01110010,1.5625,0.90625,0,3
01100011,01110011,1.59375,0.90625,0,3
0110000,0111011,1.6875,1,0,3
0110001,0111010,1.625,0.9375,0,3
0110001,0111011,1.6875,0.9375,0,3
01100000,01110101,1.65625,1,0,3
01100001,01110100,1.625,0.96875,0,3
01100001,01110101,1.65625,0.96875,0,3
01100000,01110111,1.71875,1,0,3
01100001,01110110,1.6875,0.96875,0,3
01100001,01110111,1.71875,0.96875,0,3
01100010,01110101,1.65625,0.9375,0,3
01100011,01110100,1.625,0.90625,0,3
01100011,01110101,1.65625,0.90625,0,3
01100010,01110111,1.71875,0.9375,0,3
01100011,01110110,1.6875,0.90625,0,3
01100011,01110111,1.71875,0.90625,0,3
0110010,0111001,1.5625,0.875,0,3
0110011,0111000,1.5,0.8125,0,3
0110011,0111001,1.5625,0.8125,0,3
01100100,01110001,1.53125,0.875,0,3
01100101,01110000,1.5,0.84375,0,3
01100101,01110001,1.53125,0.84375,0,3
01100100,01110011,1.59375,0.875,0,3
01100101,01110010,1.5625,0.84375,0,3
01100101,01110011,1.59375,0.84375,0,3
01100110,01110001,1.53125,0.8125,0,3
01100111,01110000,1.5,0.78125,0,3
01100111,01110001,1.53125,0.78125,0,3
01100110,01110011,1.59375,0.8125,0,3
01100111,01110010,1.5625,0.78125,0,3
01100111,01110011,1.59375,0.78125,0,3
0110010,0111011,1.6875,0.875,0,3
0110011,0111010,1.625,0.8125,0,3
0110011,0111011,1.6875,0.8125,0,3
01100100,01110101,1.65625,0.875,0,3
01100101,01110100,1.625,0.84375,0,3
01100101,01110101,1.65625,0.84375,0,3
01100100,01110111,1.71875,0.875,0,3
01100101,01110110,1.6875,0.84375,0,3
01100101,01110111,1.71875,0.84375,0,3
01100110,01110101,1.65625,0.8125,0,3
01100111,01110100,1.625,0.78125,0,3
01100111,01110101,1.65625,0.78125,0,3
01100110,01110111,1.71875,0.8125,0,3
01100111,01110110,1.6875,0.78125,0,3
01100111,01110111,1.71875,0.78125,0,3
011000,011111,1.875,1,0,3
011001,011110,1.75,0.875,0,3
011001,011111,1.875,0.875,0,3
0110000,0111101,1.8125,1,0,3
0110001,0111100,1.75,0.9375,0,3
0110001,0111101,1.8125,0.9375,0,3
01100000,01111001,1.78125,1,0,3
01100001,01111000,1.75,0.96875,0,3
01100001,01111001,1.78125,0.96875,0,3
01100000,01111011,1.84375,1,0,3
01100001,01111010,1.8125,0.96875,0,3
01100001,01111011,1.84375,0.96875,0,3
01100010,01111001,1.78125,0.9375,0,3
01100011,01111000,1.75,0.90625,0,3
01100011,01111001,1.78125,0.90625,0,3
01100010,01111011,1.84375,0.9375,0,3
01100011,01111010,1.8125,0.90625,0,3
01100011,01111011,1.84375,0.90625,0,3
0110000,0111111,1.9375,1,0,3
0110001,0111110,1.875,0.9375,0,3
0110001,0111111,1.9375,0.9375,0,3
01100000,01111101,1.90625,1,0,3
01100001,01111100,1.875,0.96875,0,3
01100001,01111101,1.90625,0.96875,0,3
01100000,01111111,1.96875,1,0,3
01100001,01111110,1.9375,0.96875,0,3
01100001,01111111,1.96875,0.96875,0,3
01100010,01111101,1.90625,0.9375,0,3
01100011,01111100,1.875,0.90625,0,3
01100011,01111101,1.90625,0.90625,0,3
01100010,01111111,1.96875,0.9375,0,3
01100011,01111110,1.9375,0.90625,0,3
01100011,01111111,1.96875,0.90625,0,3
0110010,0111101,1.8125,0.875,0,3
0110011,0111100,1.75,0.8125,0,3
0110011,0111101,1.8125,0.8125,0,3
01100100,01111001,1.78125,0.875,0,3
01100101,01111000,1.75,0.84375,0,3
01100101,01111001,1.78125,0.84375,0,3
01100100,01111011,1.84375,0.875,0,3
01100101,01111010,1.8125,0.84375,0,3
01100101,01111011,1.84375,0.84375,0,3
01100110,01111001,1.78125,0.8125,0,3
01100111,01111000,1.75,0.78125,0,3
01100111,01111001,1.78125,0.78125,0,3
01100110,01111011,1.84375,0.8125,0,3
01100111,01111010,1.8125,0.78125,0,3
01100111,01111011,1.84375,0.78125,0,3
0110010,0111111,1.9375,0.875,0,3
0110011,0111110,1.875,0.8125,0,3
0110011,0111111,1.9375,0.8125,0,3
01100100,01111101,1.90625,0.875,0,3
01100101,01111100,1.875,0.84375,0,3
01100101,01111101,1.90625,0.84375,0,3
01100100,01111111,1.96875,0.875,0,3
01100101,01111110,1.9375,0.84375,0,3
01100101,01111111,1.96875,0.84375,0,3
01100110,01111101,1.90625,0.8125,0,3
01100111,01111100,1.875,0.78125,0,3
01100111,01111101,1.90625,0.78125,0,3
01100110,01111111,1.96875,0.8125,0,3
01100111,01111110,1.9375,0.78125,0,3
01100111,01111111,1.96875,0.78125,0,3
011010,011101,1.625,0.75,0,3
011011,011100,1.5,0.625,0,3
011011,011101,1.625,0.625,0,3
0110100,0111001,1.5625,0.75,0,3
0110101,0111000,1.5,0.6875,0,3
0110101,0111001,1.5625,0.6875,0,3
01101000,01110001,1.53125,0.75,0,3
01101001,01110000,1.5,0.71875,0,3
01101001,01110001,1.53125,0.71875,0,3
01101000,01110011,1.59375,0.75,0,3
01101001,01110010,1.5625,0.71875,0,3
01101001,01110011,1.59375,0.71875,0,3
01101010,01110001,1.53125,0.6875,0,3
01101011,01110000,1.5,0.65625,0,3
01101011,01110001,1.53125,0.65625,0,3
01101010,01110011,1.59375,0.6875,0,3
01101011,01110010,1.5625,0.65625,0,3
01101011,01110011,1.59375,0.65625,0,3
0110100,0111011,1.6875,0.75,0,3
0110101,0111010,1.625,0.6875,0,3
0110101,0111011,1.6875,0.6875,0,3
01101000,01110101,1.65625,0.75,0,3
01101001,01110100,1.625,0.71875,0,3
01101001,01110101,1.65625,0.71875,0,3
01101000,01110111,1.71875,0.75,0,3
01101001,01110110,1.6875,0.71875,0,3
01101001,01110111,1.71875,0.71875,0,3
01101010,01110101,1.65625,0.6875,0,3
01101011,01110100,1.625,0.65625,0,3
01101011,01110101,1.65625,0.65625,0,3
01101010,01110111,1.71875,0.6875,0,3
01101011,01110110,1.6875,0.65625,0,3
01101011,01110111,1.71875,0.65625,0,3
0110110,0111001,1.5625,0.625,0,3
0110111,0111000,1.5,0.5625,0,3
0110111,0111001,1.5625,0.5625,0,3
01101100,01110001,1.53125,0.625,0,3
01101101,01110000,1.5,0.59375,0,3
01101101,01110001,1.53125,0.59375,0,3
01101100,01110011,1.59375,0.625,0,3
01101101,01110010,1.5625,0.59375,0,3
01101101,01110011,1.59375,0.59375,0,3
01101110,01110001,1.53125,0.5625,0,3
01101111,01110000,1.5,0.53125,0,3
01101111,01110001,1.53125,0.53125,0,3
01101110,01110011,1.59375,0.5625,0,3
01101111,01110010,1.5625,0.53125,0,3
01101111,01110011,1.59375,0.53125,0,3
0110110,0111011,1.6875,0.625,0,3
0110111,0111010,1.625,0.5625,0,3
0110111,0111011,1.6875,0.5625,0,3
01101100,01110101,1.65625,0.625,0,3
01101101,01110100,1.625,0.59375,0,3
01101101,01110101,1.65625,0.59375,0,3
01101100,01110111,1.71875,0.625,0,3
01101101,01110110,1.6875,0.59375,0,3
01101101,01110111,1.71875,0.59375,0,3
01101110,01110101,1.65625,0.5625,0,3
01101111,01110100,1.625,0.53125,0,3
01101111,01110101,1.65625,0.53125,0,3
01101110,01110111,1.71875,0.5625,0,3
01101111,01110110,1.6875,0.53125,0,3
01101111,01110111,1.71875,0.53125,0,3
011010,011111,1.875,0.75,0,3
011011,011110,1.75,0.625,0,3
011011,011111,1.875,0.625,0,3
0110100,0111101,1.8125,0.75,0,3
0110101,0111100,1.75,0.6875,0,3
0110101,0111101,1.8125,0.6875,0,3
